t,x,y,z,dx,dy,dz,xdes,ydes,zdes,phi,theta,psi,psides,v_des_x,v_des_y,v_des_z,ex,ey,ez
14.809515476226807,0.9008794080455488,0.43399884980551334,0.0,0.21781230390839437,-0.45297422683435323,0.0,0.9007844096835237,0.434266562460323,1.5,0.0,0.0,0.17453292519943295,0.3,0.21515463161279588,-0.4543946330037826,1.1581290579366337,9.499836202508938e-05,-0.000267712654809682,-1.5
14.815275430679321,0.9021262186225487,0.4313855512164816,0.0,0.21646188130109148,-0.4537012593720855,0.0,0.9020313500931846,0.4316705265003238,1.5,0.0,0.0,0.17453292519943295,0.3,0.21402013757234326,-0.45497922995901796,1.0636657300785373,9.486852936413381e-05,-0.0002849752838421926,-1.5
14.82128643989563,0.9034197077920806,0.42865430485319694,0.0,0.21518668878804212,-0.45437401025346275,0.0,0.9033246618488946,0.4289575215514704,1.5,0.0,0.0,0.17453292519943295,0.3,0.2126340533858979,-0.4556840171494412,1.1104432845175822,9.504594318598958e-05,-0.0003032166982734341,-1.5
14.82723093032837,0.904691449927221,0.42594944701704274,0.0,0.21393627419034567,-0.45501929337074726,0.0,0.9045956368218975,0.4262707283438375,1.5,0.0,0.0,0.17453292519943295,0.3,0.21140674774830004,-0.4562924513105264,1.098562141920057,9.581310532347231e-05,-0.0003212813267947645,-1.5
14.832855463027954,0.9058877147985819,0.4233866180088289,0.0,0.21268697956884708,-0.4556518994729952,0.0,0.9057908449173165,0.42372508217472066,1.5,0.0,0.0,0.17453292519943295,0.3,0.2102899370235448,-0.45683459420216,1.039797404261616,9.686988126533791e-05,-0.0003384641658917831,-1.5
14.838928699493408,0.9071718616552945,0.42061558025547,0.0,0.21144357938591427,-0.45627035422070916,0.0,0.907073358081814,0.4209725918135066,1.5,0.0,0.0,0.17453292519943295,0.3,0.20884823992455037,-0.4575258115455323,1.1231735038093478,9.850357348051286e-05,-0.0003570115580365796,-1.5
14.844840049743652,0.9084143189547592,0.41791477721894704,0.0,0.21018164156546507,-0.4568842856860729,0.0,0.9083136523876043,0.41828974274573166,1.5,0.0,0.0,0.17453292519943295,0.3,0.20764930256471373,-0.45808462062684013,1.0936372280695332,0.00010066656715490563,-0.0003749655267846208,-1.5
14.851049661636353,0.9097116879504187,0.4150739935663295,0.0,0.20892915983760296,-0.4574816754581775,0.0,0.9096079807951036,0.41546759353029505,1.5,0.0,0.0,0.17453292519943295,0.3,0.20625937245135784,-0.45872179089036424,1.1492618516334072,0.00010370715531504704,-0.00039359996396554076,-1.5
14.857253789901733,0.9109995758765669,0.4122318157692871,0.0,0.20758563831354063,-0.4581107410209122,0.0,0.910892409363115,0.4126439367840745,1.5,0.0,0.0,0.17453292519943295,0.3,0.204910536978434,-0.45932623995903266,1.148690500109845,0.000107166513451884,-0.00041212101478743657,-1.5
14.863006353378296,0.9121861748090718,0.40959305229269133,0.0,0.20627307066483516,-0.45871088382541236,0.0,0.9120755200440684,0.4100222502942275,1.5,0.0,0.0,0.17453292519943295,0.3,0.203787680123055,-0.45981617251355333,1.065464889214332,0.00011065476500338178,-0.0004291980015361796,-1.5
14.868863582611084,0.9133868239992231,0.40690289679577474,0.0,0.20498586318428227,-0.4592880677876501,0.0,0.9132724041484589,0.4073493780784426,1.5,0.0,0.0,0.17453292519943295,0.3,0.20244839613456778,-0.4603929107388503,1.085245959409342,0.00011441985076421357,-0.00044648128266788767,-1.5
14.874474287033081,0.9145298116676804,0.4043228418163602,0.0,0.20371553774535225,-0.45984510773714543,0.0,0.9144115674029596,0.4047857277618157,1.5,0.0,0.0,0.17453292519943295,0.3,0.20127941793912463,-0.46088402299604136,1.0399318169373197,0.00011824426472084593,-0.00046288594545551565,-1.5
14.880680799484253,0.9157866624940177,0.40146558462964066,0.0,0.20250516473224914,-0.46036436874948167,0.0,0.9156633162372574,0.4019461298450184,1.5,0.0,0.0,0.17453292519943295,0.3,0.19979619187196224,-0.461496953641542,1.1508074221333284,0.00012334625676035937,-0.00048054521537771455,-1.5
14.886765718460083,0.9170107940527337,0.3986608956074476,0.0,0.20117466864855152,-0.4609246291254778,0.0,0.9168819812241642,0.39915840528097535,1.5,0.0,0.0,0.17453292519943295,0.3,0.19850938062216752,-0.4620150970002595,1.1286883058921202,0.00012881282856946896,-0.0004975096735277407,-1.5
14.892844200134277,0.9182256495115572,0.39585588688630285,0.0,0.19986166347775147,-0.46146535787928095,0.0,0.9180908832731093,0.3963699409021854,1.5,0.0,0.0,0.17453292519943295,0.3,0.1971886404791175,-0.462536002686164,1.1279200173519226,0.00013476623844788094,-0.0005140540158825591,-1.5
14.899293184280396,0.9195057604244137,0.39287635291241285,0.0,0.1984980709910824,-0.4620160177759885,0.0,0.9193641999391667,0.3934075086601881,1.5,0.0,0.0,0.17453292519943295,0.3,0.19564827392638648,-0.4631324777172613,1.1971495186519239,0.00014156048524693876,-0.000531155747775236,-1.5
14.90575361251831,0.9207792105253414,0.3898880095228296,0.0,0.19711543167589052,-0.46256119246789495,0.0,0.9206301917691139,0.39043571814469624,1.5,0.0,0.0,0.17453292519943295,0.3,0.19424646945086108,-0.4636605258923244,1.199754879497445,0.0001490187562275258,-0.0005477086218666494,-1.5
14.912548780441284,0.9221089872513719,0.386741101556817,0.0,0.195694461285455,-0.4631096687652499,0.0,0.9219514136733709,0.3873055522783955,1.5,0.0,0.0,0.17453292519943295,0.3,0.19265847315432952,-0.4642466951943584,1.2624508850062985,0.00015757357800105787,-0.0005644507215785133,-1.5
14.919224977493286,0.9234054006069861,0.38364548317802616,0.0,0.1941844055105257,-0.4636798996013147,0.0,0.9232391387632523,0.3842258354870067,1.5,0.0,0.0,0.17453292519943295,0.3,0.19118894750215215,-0.4647759119099961,1.2408613089317144,0.00016626184373380593,-0.000580352308980514,-1.5
14.926288604736328,0.9247665471907188,0.38036635167163935,0.0,0.19269796336911424,-0.464227710998893,0.0,0.9245903918801217,0.3809627373418075,1.5,0.0,0.0,0.17453292519943295,0.3,0.18950737128610448,-0.4653680686484339,1.3134453920135531,0.00017615531059711476,-0.0005963856701681758,-1.5
14.933335781097412,0.9261133913028161,0.3770908460022124,0.0,0.19111826398086207,-0.46479689191759616,0.0,0.9259270052005877,0.3777025033545196,1.5,0.0,0.0,0.17453292519943295,0.3,0.18791864084145526,-0.465913606844662,1.310958713796917,0.00018638610222843077,-0.0006116573523072266,-1.5
