t,x,y,z,dx,dy,dz,xdes,ydes,zdes,phi,theta,psi,psides,v_des_x,v_des_y,v_des_z,ex,ey,ez
21.91081714630127,-0.9994157950633318,-0.03941489149004321,-0.2,-0.02249956781050591,0.5001284802445555,0.09000000000000001,-0.9991934661322912,-0.04015491549658334,1.5,0.0,0.0,1.064650843716541,0.3,-0.0193223185623618,0.500024924197858,1.7509801613469278,-0.00022232893104057183,0.0007400240065401353,-1.7
21.916858434677124,-0.9995422005583041,-0.0363937723078925,-0.2,-0.020923598925939087,0.5000786246565148,0.09000000000000001,-0.9993102011972856,-0.037136528957894634,1.5,0.0,0.0,1.064650843716541,0.3,-0.017828452347280404,0.49996889293869634,1.705558640213619,-0.00023199936101847562,0.0007427566500021326,-1.7
21.922914266586304,-0.999659219628458,-0.03336571270837816,-0.2,-0.019323368268612005,0.500023720097693,0.09000000000000001,-0.9994180663421108,-0.03411053604088021,1.5,0.0,0.0,1.064650843716541,0.3,-0.016216402076325385,0.4999049665043736,1.7099208469706604,-0.00024115328634721767,0.0007448233325020523,-1.7
21.92900538444519,-0.9997675748752758,-0.030320359285858918,-0.2,-0.017789057661989197,0.4999662612136426,0.09000000000000001,-0.9995173168169694,-0.03106659593527873,1.5,0.0,0.0,1.064650843716541,0.3,-0.01465566928724175,0.49983815883793686,1.719838265379018,-0.00025025805830636294,0.0007462366494198104,-1.7
21.934909105300903,-0.9998634129744477,-0.0273690655792293,-0.2,-0.016233507903615847,0.499904006093669,0.09000000000000001,-0.9996046663050563,-0.0281160292565852,1.5,0.0,0.0,1.064650843716541,0.3,-0.01319227810450099,0.4997720718214167,1.6701448036294448,-0.00025874666939140756,0.0007469636773559003,-1.7
21.94169020652771,-0.9999630145791931,-0.02397961079819525,-0.2,-0.014688116489356043,0.4998383990545758,0.09000000000000001,-0.9996942493037697,-0.024726663927272585,1.5,0.0,0.0,1.064650843716541,0.3,-0.011175169132041224,0.49967652297679416,1.905570785994048,-0.00026876527542341044,0.0007470531290773332,-1.7
21.947386741638184,-1.0000371134303256,-0.02113269758727647,-0.2,-0.013007705507927987,0.4997622512120492,0.09000000000000001,-0.999760622292086,-0.02187917078275459,1.5,0.0,0.0,1.064650843716541,0.3,-0.010061494138646111,0.4996197682215039,1.6156077768234722,-0.0002764911382396873,0.0007464731954781208,-1.7
21.953219890594482,-1.000104056478142,-0.018217934568220122,-0.2,-0.01147631379172944,0.49968945433990486,0.09000000000000001,-0.9998201822505183,-0.018963205544958898,1.5,0.0,0.0,1.064650843716541,0.3,-0.008455456182325264,0.4995366891821953,1.6526336160248374,-0.00028387422762377046,0.0007452709767387759,-1.7
21.959473848342896,-1.0001659542316488,-0.015093388524477567,-0.2,-0.009897373151004201,0.49961099346016447,0.09000000000000001,-0.9998745915816813,-0.015836701341062194,1.5,0.0,0.0,1.064650843716541,0.3,-0.006651120192180546,0.4994394835417986,1.7658678952169613,-0.00029136264996743044,0.0007433128165846275,-1.7
21.965213775634766,-1.0002141085299228,-0.01222611127750462,-0.2,-0.008389356837717308,0.49953198031516594,0.09000000000000001,-0.9999159244500448,-0.012967036331101465,1.5,0.0,0.0,1.064650843716541,0.3,-0.005406277120285767,0.49936835897588566,1.6285485002522226,-0.00029818407987791673,0.0007409250535968456,-1.7
21.971033096313477,-1.0002538988207632,-0.009319662171786432,-0.2,-0.006837617831597192,0.4994481772332932,0.09000000000000001,-0.9999494213653771,-0.0100575698380574,1.5,0.0,0.0,1.064650843716541,0.3,-0.003810862245616873,0.4992761341247665,1.6502661163063788,-0.0003044774553860874,0.0007379076662709684,-1.7
21.977171897888184,-1.0002863695196842,-0.006254182080167749,-0.2,-0.005289419852694395,0.4993613255474836,0.09000000000000001,-0.9999755816610414,-0.006988281738884879,1.5,0.0,0.0,1.0471975511965976,0.3,-0.0020898553001993665,0.49917310957513683,1.7364108080077318,-0.00031078785864280256,0.0007340996587171305,-1.7
21.983338117599487,-1.0003096099908129,-0.0031755579383153753,-0.2,-0.0037689982220340027,0.499272534225263,0.09000000000000001,-0.9999923746038395,-0.0039052188382221603,1.5,0.0,0.0,1.0471975511965976,0.3,-0.0005467221375176396,0.49907689027284297,1.7442546638423977,-0.00031723538697336906,0.000729660899906785,-1.7
